Date,Open,High,Low,Close,Adj Close,Volume
2017-04-13,41660.0,42460.0,41660.0,42420.0,35662.328125,9040800
2017-04-14,42160.0,42260.0,41760.0,42020.0,35326.04296875,5462850
2017-04-17,42000.0,42080.0,41520.0,41560.0,34939.31640625,5224750
2017-04-18,41680.0,41820.0,41280.0,41500.0,34888.87890625,6860650
2017-04-19,41300.0,41420.0,40900.0,40900.0,34384.47265625,11762900
2017-04-20,40580.0,40800.0,40080.0,40280.0,33863.2265625,21148850
2017-04-21,40480.0,41400.0,40480.0,40760.0,34266.76953125,15130500
2017-04-24,41260.0,41260.0,40920.0,41240.0,34670.30078125,8990150
2017-04-25,41460.0,42740.0,41320.0,42700.0,35897.71484375,19299600
2017-04-26,42700.0,42800.0,42520.0,42800.0,35981.7890625,14794800
2017-04-27,42700.0,44520.0,41960.0,43840.0,36856.1015625,23032250
2017-04-28,45780.0,45800.0,44520.0,44620.0,37511.859375,22685700
2017-05-02,45500.0,45500.0,44760.0,44900.0,37747.25,14068300
2017-05-04,45700.0,45700.0,44860.0,45520.0,38268.4765625,13690100
2017-05-08,45520.0,47020.0,45340.0,47020.0,39529.51953125,19582550
2017-05-10,46160.0,47220.0,45600.0,45600.0,38335.73828125,23410950
2017-05-11,45420.0,46180.0,45220.0,45500.0,38251.671875,21277850
2017-05-12,45760.0,46160.0,45660.0,45820.0,38520.69140625,9422900
2017-05-15,45620.0,46280.0,45620.0,46100.0,38756.0859375,8001400
2017-05-16,46660.0,46800.0,46100.0,46380.0,38991.47265625,8803750
2017-05-17,46120.0,46640.0,46100.0,46340.0,38957.8515625,7424450
2017-05-18,45740.0,46000.0,45540.0,45940.0,38621.5703125,11160350
2017-05-19,45640.0,45780.0,44720.0,44720.0,37595.91796875,15762350
2017-05-22,45040.0,45380.0,44760.0,45100.0,37915.37890625,17643550
2017-05-23,45400.0,45580.0,44900.0,44920.0,37764.06640625,12607050
2017-05-24,44860.0,45300.0,44800.0,44880.0,37730.4375,8675400
2017-05-25,45160.0,45680.0,44800.0,45680.0,38403.00390625,13044800
2017-05-26,45600.0,46460.0,45540.0,46080.0,38739.2734375,13613650
2017-05-29,46220.0,46400.0,45380.0,45620.0,38352.54296875,8739550
2017-05-30,45520.0,45660.0,44480.0,44640.0,37528.6640625,12433600
2017-05-31,44580.0,45020.0,44400.0,44700.0,37579.11328125,18669100
2017-06-01,44860.0,44900.0,44400.0,44680.0,37562.29296875,9753500
2017-06-02,45060.0,45960.0,45000.0,45960.0,38638.3828125,12488750
2017-06-05,46040.0,46360.0,45720.0,45940.0,38621.5703125,7599400
2017-06-07,46500.0,46500.0,45240.0,45300.0,38083.53125,13729400
2017-06-08,45000.0,45580.0,45000.0,45160.0,37965.83984375,13978750
2017-06-09,45680.0,46440.0,45600.0,46100.0,38756.0859375,11732850
2017-06-12,45420.0,45600.0,45140.0,45380.0,38150.76953125,10954300
2017-06-13,45140.0,45620.0,45140.0,45400.0,38167.59765625,8624900
2017-06-14,45800.0,46060.0,45240.0,45360.0,38133.96484375,10166700
2017-06-15,45680.0,45920.0,45180.0,45680.0,38403.00390625,9657000
2017-06-16,45500.0,45940.0,45460.0,45580.0,38318.91796875,17403450
2017-06-19,45580.0,46560.0,45560.0,46560.0,39142.8125,11303900
2017-06-20,47240.0,48140.0,47220.0,48140.0,40471.1015625,15045000
2017-06-21,47740.0,48120.0,47480.0,47480.0,39916.24609375,9973650
2017-06-22,47960.0,48080.0,47720.0,47960.0,40319.7734375,11455800
2017-06-23,47600.0,47780.0,47420.0,47620.0,40033.9453125,9515100
2017-06-26,47520.0,48360.0,47520.0,48280.0,40588.8125,8552800
2017-06-27,48220.0,48400.0,47900.0,48300.0,40605.6171875,9616750
2017-06-28,47600.0,48000.0,47560.0,47700.0,40101.20703125,9572500
2017-06-29,48040.0,48320.0,47940.0,47940.0,40421.609375,8306550
2017-06-30,47500.0,47620.0,47100.0,47540.0,40084.328125,11877550
2017-07-03,47500.0,47780.0,47120.0,47220.0,39814.51953125,6805550
2017-07-04,47160.0,47400.0,46900.0,47000.0,39629.015625,7961000
2017-07-05,46820.0,47680.0,46780.0,47580.0,40118.05859375,10640250
2017-07-06,48000.0,48100.0,47720.0,48060.0,40522.78515625,10923050
2017-07-07,47740.0,48120.0,47620.0,47860.0,40354.1484375,8131900
2017-07-10,48500.0,48900.0,48320.0,48660.0,41028.6875,10792750
2017-07-11,48640.0,49000.0,48280.0,49000.0,41315.359375,9717800
2017-07-12,49000.0,50000.0,48840.0,49880.0,42057.35546875,9486150
2017-07-13,50080.0,50940.0,50040.0,50560.0,42630.70703125,16034150
2017-07-14,51000.0,51080.0,50420.0,50480.0,42563.25390625,8239000
2017-07-17,50900.0,51020.0,50520.0,50640.0,42698.1640625,8976100
2017-07-18,50420.0,50880.0,50360.0,50840.0,42866.80859375,7084450
2017-07-19,50620.0,50820.0,50000.0,50740.0,42782.47265625,11157500
2017-07-20,50760.0,51320.0,50560.0,51200.0,43170.34375,8367600
2017-07-21,50860.0,51160.0,50520.0,51080.0,43069.16015625,8449050
2017-07-24,50700.0,51000.0,50620.0,50860.0,42883.671875,7099750
2017-07-25,50500.0,50760.0,49940.0,50000.0,42158.53515625,10810600
2017-07-26,49600.0,50020.0,49300.0,49840.0,42023.62890625,11224800
2017-07-27,50000.0,50640.0,49560.0,49800.0,41989.8984375,11449500
2017-07-28,49800.0,49800.0,47380.0,47760.0,40269.8359375,26168300
2017-07-31,47420.0,48240.0,46920.0,48200.0,40640.82421875,12701400
2017-08-01,48000.0,48840.0,47540.0,48600.0,40978.09375,11369500
2017-08-02,49200.0,49340.0,48600.0,49000.0,41315.359375,7777450
2017-08-03,49000.0,49000.0,47120.0,47780.0,40286.6953125,15540800
2017-08-04,48160.0,48180.0,47500.0,47700.0,40219.24609375,8359200
2017-08-07,47500.0,48080.0,47440.0,47580.0,40118.05859375,7218250
2017-08-08,47980.0,48260.0,47480.0,47720.0,40236.10546875,7979600
2017-08-09,47400.0,47400.0,46240.0,46280.0,39021.9375,14555400
2017-08-10,46200.0,46320.0,45460.0,45900.0,38701.5390625,22986150
2017-08-11,45120.0,45300.0,44220.0,44620.0,37622.27734375,25407300
2017-08-14,45120.0,45400.0,44720.0,45000.0,37942.6875,19185600
2017-08-16,46220.0,46380.0,46000.0,46200.0,38954.484375,21913650
2017-08-17,46960.0,47300.0,46740.0,47040.0,39662.7421875,12415850
2017-08-18,46760.0,47240.0,46240.0,46900.0,39544.70703125,10477950
2017-08-21,47240.0,47240.0,46580.0,46840.0,39494.1171875,5103450
2017-08-22,46820.0,47160.0,46700.0,47000.0,39629.015625,7381750
2017-08-23,47780.0,47780.0,47180.0,47480.0,40033.73828125,9384700
2017-08-24,47520.0,47660.0,47340.0,47520.0,40067.4609375,8657450
2017-08-25,47880.0,47880.0,46720.0,47020.0,39645.87890625,11243550
2017-08-28,47020.0,47240.0,45960.0,46100.0,38870.1640625,9962100
2017-08-29,45640.0,46080.0,45160.0,46080.0,38853.30859375,12623650
2017-08-30,46380.0,46400.0,45960.0,46200.0,38954.484375,7513000
2017-08-31,46220.0,46640.0,46000.0,46320.0,39055.65625,11011700
2017-09-01,46460.0,46640.0,46300.0,46480.0,39190.57421875,10641700
2017-09-04,45780.0,46360.0,45500.0,46040.0,38819.578125,7943500
2017-09-05,46240.0,46900.0,45960.0,46760.0,39426.66015625,11716100
2017-09-06,46760.0,47180.0,46700.0,47000.0,39629.015625,10811050
2017-09-07,47000.0,48220.0,47000.0,48120.0,40573.375,9676500
2017-09-08,48700.0,49180.0,48580.0,49080.0,41382.8203125,10893000
2017-09-11,49700.0,50180.0,49500.0,49800.0,41989.8984375,10374750
2017-09-12,50200.0,50220.0,49140.0,49600.0,41821.26953125,12029750
2017-09-13,49820.0,50400.0,49440.0,49620.0,41838.12890625,9357000
2017-09-14,50060.0,50320.0,49760.0,50300.0,42411.49609375,14204750
2017-09-15,50300.0,50560.0,49860.0,50400.0,42495.80078125,10757300
2017-09-18,50540.0,52480.0,50520.0,52480.0,44249.6015625,11524950
2017-09-19,52500.0,52640.0,51780.0,52120.0,43946.0625,9850400
2017-09-20,52120.0,52500.0,51840.0,52220.0,44030.375,9292750
2017-09-21,52220.0,52960.0,52220.0,52800.0,44519.41796875,8839800
2017-09-25,53000.0,53680.0,53000.0,53620.0,45210.81640625,9303100
2017-09-26,53620.0,53620.0,53620.0,53620.0,45210.81640625,0
2017-09-27,52000.0,52200.0,51500.0,51680.0,43575.0625,10797000
2017-09-28,52260.0,52460.0,51260.0,51260.0,43338.328125,12025450
2017-09-29,51180.0,51620.0,50840.0,51280.0,43355.2421875,12909400
2017-10-10,53360.0,53640.0,52800.0,52800.0,44640.33984375,20519800
2017-10-11,53600.0,54760.0,53340.0,54640.0,46195.99609375,13652150
2017-10-12,54840.0,55160.0,54100.0,54800.0,46331.2578125,13890700
2017-10-13,54540.0,54840.0,53780.0,54000.0,45654.890625,12601650
2017-10-16,53980.0,54860.0,53760.0,53920.0,45587.26171875,9769950
2017-10-17,54020.0,55380.0,54000.0,54800.0,46331.2578125,10607800
2017-10-18,54820.0,55240.0,54040.0,54760.0,46297.44921875,10110750
2017-10-19,54700.0,54700.0,52980.0,52980.0,44792.51953125,12108700
2017-10-20,52800.0,54100.0,52800.0,53840.0,45519.61328125,8027050
2017-10-23,54600.0,54640.0,54000.0,54300.0,45908.5390625,8311050
2017-10-24,54700.0,54780.0,54040.0,54040.0,45688.7109375,5806050
2017-10-25,54040.0,54420.0,53700.0,53900.0,45570.34375,5882850
2017-10-26,53720.0,53900.0,52400.0,52400.0,44302.15234375,9776550
2017-10-27,52400.0,53320.0,52140.0,53080.0,44877.06640625,7392500
2017-10-30,53780.0,54320.0,53700.0,54040.0,45688.7109375,8196150
2017-10-31,54060.0,55440.0,53500.0,55080.0,46567.9921875,13381550
2017-11-01,57500.0,57500.0,56180.0,57220.0,48377.28125,14510250
2017-11-02,57500.0,57520.0,56760.0,57060.0,48242.01171875,10721050
2017-11-03,57060.0,57140.0,55860.0,56380.0,47667.09375,9935800
2017-11-06,56380.0,56500.0,55340.0,56380.0,47667.09375,9000950
2017-11-07,56380.0,56920.0,55860.0,56100.0,47430.359375,7464550
2017-11-08,56100.0,57060.0,55860.0,56760.0,47988.36328125,8520200
2017-11-09,56920.0,56920.0,55900.0,56340.0,47633.2734375,11994050
2017-11-10,55800.0,56540.0,55780.0,56400.0,47684.00390625,6748800
2017-11-13,56400.0,56800.0,56100.0,56380.0,47667.09375,8806650
2017-11-14,56380.0,56740.0,55920.0,55920.0,47278.1796875,6725000
2017-11-15,55920.0,56320.0,55320.0,55340.0,46787.81640625,8816950
2017-11-16,55440.0,56000.0,55400.0,55780.0,47159.8203125,7640700
2017-11-17,56400.0,56880.0,55820.0,55820.0,47193.63671875,10733150
2017-11-20,55900.0,55980.0,55200.0,55200.0,46669.45703125,9472750
2017-11-21,55400.0,55840.0,55280.0,55280.0,46737.0859375,10324700
2017-11-22,55980.0,56200.0,55620.0,55960.0,47311.984375,7952950
2017-11-23,55960.0,55980.0,55020.0,55300.0,46753.99609375,6272900
2017-11-24,55300.0,55500.0,55180.0,55460.0,46889.2734375,4536200
2017-11-27,55360.0,55360.0,52640.0,52640.0,44505.0703125,18128900
2017-11-28,52700.0,53280.0,51720.0,53280.0,45046.1640625,13499400
2017-11-29,53200.0,53240.0,52500.0,52600.0,44471.24609375,9590250
2017-11-30,50800.0,51860.0,50200.0,50800.0,42949.42578125,29634150
2017-12-01,50800.0,51780.0,50800.0,50840.0,42983.2421875,12868600
2017-12-04,50840.0,51340.0,50020.0,51340.0,43405.96484375,14865050
2017-12-05,50600.0,51300.0,50280.0,51260.0,43338.328125,9326550
2017-12-06,51260.0,51560.0,50020.0,50020.0,42289.95703125,10889200
2017-12-07,50040.0,50980.0,50020.0,50740.0,42898.6875,11065600
2017-12-08,51360.0,52000.0,51040.0,52000.0,43963.96484375,11290450
2017-12-11,52000.0,52040.0,51500.0,51780.0,43777.96875,8125850
2017-12-12,51820.0,52100.0,51660.0,52100.0,44048.51953125,8765050
2017-12-13,52100.0,52100.0,51100.0,51320.0,43389.0546875,11333700
2017-12-14,51320.0,52280.0,51060.0,51060.0,43169.234375,20310400
2017-12-15,51240.0,51480.0,50520.0,50620.0,42797.23828125,14928550
2017-12-18,50620.0,51240.0,50620.0,51200.0,43287.609375,7350250
2017-12-19,51540.0,52080.0,51520.0,51560.0,43591.96875,11978600
2017-12-21,51000.0,51060.0,49100.0,49140.0,41545.9453125,15624300
2017-12-22,49400.0,49960.0,49240.0,49700.0,42019.40234375,11199650
2017-12-26,49760.0,50100.0,48200.0,48200.0,40751.21484375,16039850
2017-12-27,48960.0,49560.0,48460.0,49360.0,42107.6015625,10743600
2017-12-28,49560.0,50960.0,49500.0,50960.0,43472.51953125,8985450
2018-01-02,51380.0,51400.0,50780.0,51020.0,43523.703125,8474250
2018-01-03,52540.0,52560.0,51420.0,51620.0,44035.54296875,10013500
2018-01-04,52120.0,52180.0,50640.0,51080.0,43574.875,11695450
2018-01-05,51300.0,52120.0,51200.0,52120.0,44462.08203125,9481150
2018-01-08,52400.0,52520.0,51500.0,52020.0,44376.7734375,8383650
2018-01-09,51460.0,51720.0,49980.0,50400.0,42994.796875,18013600
2018-01-10,50500.0,50520.0,48640.0,48840.0,41664.00390625,18566800
2018-01-11,48200.0,49260.0,48020.0,48240.0,41152.16796875,25123800
2018-01-12,48240.0,48480.0,46760.0,48200.0,41118.04296875,27270450
2018-01-15,48800.0,48980.0,47920.0,48540.0,41408.08203125,10096000
2018-01-16,48760.0,50140.0,48620.0,50000.0,42653.57421875,20389650
2018-01-17,50020.0,50020.0,49060.0,49620.0,42329.39453125,11053050
2018-01-18,50020.0,50640.0,49820.0,49900.0,42568.26171875,14848850
2018-01-19,50380.0,50380.0,49040.0,49320.0,42073.48046875,9219950
2018-01-22,48640.0,48680.0,47960.0,48240.0,41152.16796875,12520900
2018-01-23,48660.0,49160.0,48300.0,49160.0,41936.9921875,13532700
2018-01-24,48860.0,49700.0,48560.0,49340.0,42090.546875,9550500
2018-01-25,49220.0,50360.0,49160.0,50260.0,42875.35546875,11160350
2018-01-26,50500.0,50780.0,49840.0,50780.0,43318.9609375,10350100
2018-01-29,51200.0,51480.0,50900.0,51220.0,43694.3125,11838800
2018-01-30,50440.0,50640.0,49780.0,49800.0,42482.953125,12284550
2018-01-31,50020.0,54140.0,49600.0,49900.0,42568.26171875,64681300
2018-02-01,50620.0,50960.0,49720.0,49820.0,42500.01171875,27609450
2018-02-02,49380.0,49400.0,47700.0,47700.0,40691.50390625,29260350
2018-02-05,46500.0,48320.0,46000.0,47920.0,40879.18359375,28357900
2018-02-06,46600.0,47920.0,46580.0,47420.0,40452.64453125,19406450
2018-02-07,48240.0,48260.0,45800.0,45800.0,39070.671875,23448050
2018-02-08,46120.0,46620.0,45980.0,46000.0,39241.28515625,23251050
2018-02-09,44440.0,45180.0,44420.0,44700.0,38132.28515625,17465000
2018-02-12,45100.0,46320.0,45040.0,45720.0,39002.42578125,15754950
2018-02-13,46200.0,48060.0,46200.0,47540.0,40555.015625,18923250
2018-02-14,48080.0,49100.0,47940.0,49000.0,41800.48828125,18905900
2018-02-19,49800.0,49800.0,47860.0,48380.0,41271.59765625,15353450
2018-02-20,48040.0,48160.0,47220.0,47400.0,40435.58203125,10122600
2018-02-21,47280.0,47580.0,46840.0,47280.0,40333.203125,12880200
2018-02-22,47260.0,47260.0,46760.0,46760.0,39889.61328125,8869950
2018-02-23,46760.0,47800.0,46760.0,47220.0,40282.03125,12423300
2018-02-26,47280.0,47560.0,47080.0,47380.0,40418.5234375,9560650
2018-02-27,48360.0,48380.0,47380.0,47380.0,40418.5234375,9830550
2018-02-28,47380.0,48100.0,47000.0,47060.0,40145.53515625,15162350
2018-03-02,46580.0,46800.0,46000.0,46020.0,39258.33984375,13265500
2018-03-05,45820.0,46160.0,45080.0,45200.0,38558.82421875,14100950
2018-03-06,45920.0,47100.0,45820.0,47020.0,40111.4140625,15423350
2018-03-07,48200.0,48900.0,47220.0,48620.0,41476.328125,21427050
2018-03-08,49200.0,49480.0,48080.0,49200.0,41971.109375,19463650
2018-03-09,49440.0,50540.0,49240.0,49740.0,42431.7734375,14304400
2018-03-12,50560.0,50780.0,49580.0,49740.0,42431.7734375,8688950
2018-03-13,50760.0,51660.0,50360.0,51660.0,44069.66796875,20098700
2018-03-14,51020.0,52000.0,51000.0,51760.0,44154.97265625,12713250
2018-03-15,52000.0,52020.0,51020.0,51540.0,43967.29296875,8882450
2018-03-16,51220.0,51420.0,50240.0,51140.0,43626.0703125,12184900
2018-03-19,50620.0,51340.0,50440.0,50740.0,43284.8359375,8218850
2018-03-20,50700.0,51200.0,50100.0,51200.0,43677.26171875,8193250
2018-03-21,51780.0,51780.0,51060.0,51060.0,43557.8203125,8905200
2018-03-22,51060.0,51780.0,51040.0,51780.0,44172.03125,8454100
2018-03-23,50340.0,50720.0,49600.0,49720.0,42414.70703125,14854950
2018-03-26,49420.0,50280.0,49040.0,50280.0,42892.43359375,10057750
2018-03-27,50320.0,50460.0,49080.0,49980.0,42636.5078125,11874000
2018-03-28,49100.0,49100.0,48340.0,48700.0,41544.57421875,15159450
2018-03-29,48700.0,49560.0,48320.0,49040.0,42140.9453125,10067000
2018-03-30,49080.0,49900.0,49080.0,49220.0,42295.61328125,7777100
2018-04-02,49000.0,49220.0,48500.0,48540.0,41711.28515625,7115650
2018-04-03,47880.0,48140.0,47280.0,48120.0,41350.3671875,12768250
2018-04-04,48160.0,48260.0,46920.0,46920.0,40319.18359375,12384200
2018-04-05,47400.0,49380.0,47340.0,48740.0,41883.14453125,13245600
2018-04-06,48000.0,48580.0,47400.0,48400.0,41590.96484375,12532700
2018-04-09,48260.0,49440.0,48200.0,49200.0,42278.42578125,9950400
2018-04-10,48540.0,49220.0,48040.0,48880.0,42003.44921875,10984350
2018-04-11,49900.0,49900.0,48600.0,48860.0,41986.25,10051100
2018-04-12,49440.0,49440.0,48880.0,49000.0,42106.56640625,12466250
2018-04-13,49600.0,50180.0,49400.0,49800.0,42794.02734375,10278300
2018-04-16,50320.0,50600.0,49860.0,50340.0,43258.05078125,7877450
2018-04-17,50240.0,50540.0,49820.0,49980.0,42948.69921875,7772000
2018-04-18,51000.0,51360.0,50580.0,51360.0,44134.55859375,13462600
2018-04-19,52000.0,52980.0,51540.0,52780.0,45354.78515625,17190550
2018-04-20,51800.0,52260.0,51420.0,51620.0,44357.98046875,11761000
2018-04-23,51000.0,52080.0,51000.0,51900.0,44598.59765625,11619000
2018-04-24,51840.0,51860.0,50080.0,50460.0,43361.1796875,15770300
2018-04-25,49220.0,50500.0,49220.0,50400.0,43309.625,16614600
2018-04-26,50420.0,52160.0,50400.0,52140.0,44804.8359375,18046550
2018-04-27,53380.0,53640.0,52440.0,53000.0,45543.8359375,30310800
2018-04-30,53000.0,53000.0,53000.0,53000.0,45543.8359375,0
2018-05-02,53000.0,53000.0,53000.0,53000.0,45543.8359375,0
2018-05-03,53000.0,53000.0,53000.0,53000.0,45543.8359375,0
2018-05-04,53000.0,53900.0,51800.0,51900.0,44598.59765625,39565391
2018-05-08,52600.0,53200.0,51900.0,52600.0,45200.109375,23104720
2018-05-09,52600.0,52800.0,50900.0,50900.0,43739.27734375,16128305
2018-05-10,51700.0,51700.0,50600.0,51600.0,44340.79296875,13905263
2018-05-11,52000.0,52200.0,51200.0,51300.0,44082.99609375,10314997
2018-05-14,51000.0,51100.0,49900.0,50100.0,43051.828125,14909272
2018-05-15,50200.0,50400.0,49100.0,49200.0,42278.42578125,18709146
2018-05-16,49200.0,50200.0,49150.0,49850.0,42836.98046875,15918683
2018-05-17,50300.0,50500.0,49400.0,49400.0,42450.2890625,10365440
2018-05-18,49900.0,49900.0,49350.0,49500.0,42536.23046875,6706570
2018-05-21,49650.0,50200.0,49100.0,50000.0,42965.890625,9020998
2018-05-23,50600.0,52000.0,50400.0,51800.0,44512.65625,17095490
2018-05-24,52000.0,52000.0,51100.0,51400.0,44168.92578125,8289275
2018-05-25,51000.0,52800.0,50800.0,52700.0,45286.046875,15207266
2018-05-28,52500.0,53000.0,52000.0,52300.0,44942.3203125,9787820
2018-05-29,52200.0,52500.0,51300.0,51300.0,44082.99609375,8480437
2018-05-30,51300.0,51500.0,49100.0,49500.0,42536.23046875,20498098
2018-05-31,50400.0,50800.0,49850.0,50700.0,43567.4140625,63491109
2018-06-01,50500.0,51700.0,49950.0,51300.0,44082.99609375,13038499
2018-06-04,50800.0,51200.0,50700.0,51100.0,43911.140625,9767171
2018-06-05,51100.0,51400.0,50400.0,51300.0,44082.99609375,9144100
2018-06-07,51800.0,51800.0,50500.0,50600.0,43481.4765625,13590016
2018-06-08,50200.0,50400.0,49600.0,49650.0,42665.125,16951706
2018-06-11,49750.0,50300.0,49350.0,49900.0,42879.953125,10571312
2018-06-12,49700.0,49800.0,49250.0,49400.0,42450.2890625,12110569
2018-06-14,49000.0,49000.0,48200.0,48200.0,41419.109375,20971729
2018-06-15,48500.0,48700.0,47650.0,47650.0,40946.484375,17080892
2018-06-18,47600.0,47650.0,46200.0,46600.0,40044.21484375,16661870
2018-06-19,47200.0,47350.0,46500.0,47000.0,40387.9296875,15217971
2018-06-20,47450.0,47600.0,46850.0,47000.0,40387.9296875,12959316
2018-06-21,47900.0,47900.0,47050.0,47050.0,40430.89453125,10015541
2018-06-22,47000.0,47250.0,46200.0,47250.0,40602.7578125,10298006
2018-06-25,47050.0,47050.0,46150.0,46650.0,40087.1796875,10587711
2018-06-26,45900.0,47300.0,45900.0,47000.0,40387.9296875,11223166
2018-06-27,47450.0,48500.0,47000.0,47950.0,41204.28515625,15274752
2018-06-28,46850.0,47150.0,46600.0,46800.0,40515.18359375,12784800
2018-06-29,46250.0,47150.0,46200.0,46650.0,40385.32421875,14099635
2018-07-02,46500.0,47150.0,45500.0,45550.0,39433.03515625,13112253
2018-07-03,45750.0,46450.0,45750.0,46150.0,39952.47265625,10959655
2018-07-04,46700.0,47050.0,46050.0,46250.0,40039.04296875,8776763
2018-07-05,46100.0,46550.0,45600.0,45950.0,39779.328125,7039773
2018-07-06,45500.0,45850.0,44650.0,44900.0,38870.3359375,17843706
2018-07-09,45500.0,46100.0,45200.0,45600.0,39476.328125,11602464
2018-07-10,46200.0,46550.0,46100.0,46300.0,40082.328125,10528665
2018-07-11,46400.0,46450.0,45400.0,46000.0,39822.61328125,11224077
2018-07-12,45900.0,46250.0,45450.0,45500.0,39389.76171875,11828104
2018-07-13,45800.0,46500.0,45750.0,46500.0,40255.46875,11543389
2018-07-16,46800.0,46800.0,46000.0,46050.0,39865.8984375,7678719
2018-07-17,46150.0,46200.0,45600.0,45850.0,39692.7578125,8892953
2018-07-18,46700.0,47200.0,46450.0,46550.0,40298.75390625,10952645
2018-07-19,47050.0,47200.0,46600.0,46900.0,40601.76171875,9880128
2018-07-20,47000.0,47600.0,46700.0,47450.0,41077.890625,10474547
2018-07-23,47100.0,47200.0,46150.0,46500.0,40255.46875,10823782
2018-07-24,46350.0,46600.0,45950.0,46150.0,39952.47265625,8261363
2018-07-25,46250.0,46550.0,45900.0,46150.0,39952.47265625,7222471
2018-07-26,46100.0,47000.0,46000.0,46900.0,40601.76171875,7374946
2018-07-27,46450.0,47000.0,46450.0,46900.0,40601.76171875,4762460
2018-07-30,46550.0,46800.0,46350.0,46500.0,40255.46875,5723035
2018-07-31,46200.0,46450.0,46000.0,46250.0,40039.04296875,8033607
2018-08-01,46050.0,46850.0,46050.0,46550.0,40298.75390625,7484499
2018-08-02,46550.0,46800.0,45500.0,45550.0,39433.03515625,8560924
2018-08-03,45850.0,45900.0,45450.0,45750.0,39606.1875,8274944
2018-08-06,46150.0,46150.0,45750.0,45800.0,39649.4765625,6771979
2018-08-07,46300.0,46750.0,45900.0,46700.0,40428.60546875,9058174
2018-08-08,47000.0,47000.0,46550.0,46800.0,40515.18359375,6429338
2018-08-09,47000.0,47050.0,46450.0,46900.0,40601.76171875,12010886
2018-08-10,46150.0,46400.0,44850.0,45400.0,39303.18359375,16670643
2018-08-13,44950.0,45100.0,44650.0,45050.0,39000.1875,9803831
2018-08-14,44850.0,45400.0,44850.0,45150.0,39086.7578125,6409259
2018-08-16,43800.0,44650.0,43700.0,44250.0,38307.6171875,10088229
2018-08-17,44050.0,44400.0,44050.0,44100.0,38177.76953125,6808747
2018-08-20,43500.0,44200.0,43500.0,43850.0,37961.33203125,7289124
2018-08-21,43700.0,44900.0,43700.0,44800.0,38783.76953125,9520270
2018-08-22,45150.0,46200.0,44900.0,46100.0,39909.1796875,11641656
2018-08-23,46150.0,46200.0,45700.0,46200.0,39995.7578125,6730918
2018-08-24,45900.0,46400.0,45550.0,46150.0,39952.47265625,6582535
2018-08-27,46100.0,46550.0,46000.0,46300.0,40082.328125,5263782
2018-08-28,46800.0,46950.0,46300.0,46550.0,40298.75390625,7365976
2018-08-29,46750.0,46800.0,46400.0,46800.0,40515.18359375,5572374
2018-08-30,46950.0,47950.0,46700.0,47650.0,41251.03125,12193231
2018-08-31,47100.0,48450.0,47000.0,48450.0,41943.6015625,13577454
2018-09-03,48200.0,48300.0,47300.0,47450.0,41077.890625,8595084
2018-09-04,47550.0,47800.0,47200.0,47650.0,41251.03125,6791255
2018-09-05,47300.0,47450.0,46400.0,46600.0,40342.04296875,9139998
2018-09-06,46200.0,46400.0,45800.0,46100.0,39909.1796875,9040553
2018-09-07,44500.0,45200.0,44400.0,44900.0,38870.3359375,18285508
2018-09-10,45450.0,45550.0,45000.0,45500.0,39389.76171875,9979838
2018-09-11,45550.0,45900.0,45050.0,45050.0,39000.1875,9865790
2018-09-12,44900.0,45100.0,44500.0,44550.0,38567.328125,12995269
2018-09-13,44550.0,44750.0,44000.0,44050.0,38134.48046875,18277942
2018-09-14,45000.0,45850.0,44900.0,45850.0,39692.7578125,12446344
2018-09-17,45550.0,45800.0,44900.0,45150.0,39086.7578125,8123384
2018-09-18,44950.0,45900.0,44700.0,45500.0,39389.76171875,9987090
2018-09-19,46000.0,46200.0,45700.0,46150.0,39952.47265625,9367454
2018-09-20,46850.0,47600.0,46400.0,47250.0,40904.74609375,13536966
2018-09-21,46550.0,47550.0,46550.0,47400.0,41034.6015625,14476906
2018-09-27,46950.0,47500.0,46450.0,47500.0,41430.59375,15804586
2018-09-28,47250.0,47250.0,46300.0,46450.0,40514.7578125,11270515
2018-10-01,46450.0,46800.0,45800.0,46350.0,40427.5390625,6354983
2018-10-02,46450.0,46700.0,45700.0,45700.0,39860.59375,6607188
2018-10-04,45150.0,45600.0,44700.0,44700.0,38988.3671875,11865327
2018-10-05,44800.0,45500.0,44550.0,44700.0,38988.3671875,10544165
2018-10-08,44200.0,45200.0,44200.0,44950.0,39206.421875,6759464
2018-10-10,45250.0,45500.0,44500.0,45300.0,39511.6953125,10341349
2018-10-11,44000.0,44650.0,43100.0,43100.0,37592.8125,19324537
2018-10-12,43200.0,44650.0,43200.0,44000.0,38377.80859375,12640906
2018-10-15,44050.0,44050.0,43350.0,43800.0,38203.375,7434522
2018-10-16,43700.0,44150.0,43350.0,43600.0,38028.921875,6825677
2018-10-17,44150.0,44500.0,44000.0,44150.0,38508.64453125,8306193
2018-10-18,43950.0,44450.0,43700.0,44050.0,38421.4296875,8347725
2018-10-19,43900.0,44150.0,43450.0,43900.0,38290.58984375,7842520
2018-10-22,43450.0,43950.0,43200.0,43550.0,37985.30859375,8357648
2018-10-23,43300.0,43450.0,42550.0,43050.0,37549.203125,9531231
2018-10-24,43050.0,43100.0,42250.0,42550.0,37113.0859375,13522825
2018-10-25,40600.0,41550.0,40550.0,41000.0,35761.140625,19338170
